组	旧事实	新事实	载体	原文
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/151-用户数据落点的到达序与容器臂.md:116	2. 打包的规则是取法（每 checkpoint 巡回 ≤ 64 个 key、cap 7、按 key 序、迟滞按上次写距今），D27（小数据打包容器） 已定项 6 的「一次事务一片映射叶」「限速」不建；容器的写放大按「一个容器一次写」计，不按字节。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:120	4. 镜像下写那两列的放大在 2.00 附近是镜像本身；OpenZFS mirror 的 4K 随机写放大 66.45。每一格的表在 `research/perf-by-milestone.md` 第二·二节。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/152-按里程碑对比六家文件系统的文件性能.md:298	| D4（校验和位置） 已定项 5 | 不影响 | 2026-09-20 不受影响：只引「数据单元占盘恒 32 768 含头」那一句解释写放大那一格的读数；同日全仓改名「超级块」→「系统配置」只动措辞，结论、数与产物不变 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/153-账本形态与环上有洞的代价.md:7	**问题**：两种「记账第 1 项与可再分配谓词」形态（甲-T1、G12）各配两种影子账（保守读法、G5″）共四条臂，加真实基线「今」，在一个两盘镜像池上，按单实例连续覆盖写、回退、根槽写失败重发、抬 F 等历史，比较 I-3.1（已分配统计对得上） / I-5.2（空闲统计对得上） 判红状态数、多扣（分配器不发但没人引用的槽）、影子账隔离量、候选检查 G8′ 对坏镜像的判别力、分配记录的写放大与读放大。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/155-每次持久化的写量三种fsync形态与反事实上界.md:146	| D23（journal 的角色与格式） 已定项 1 | 备料 | 2026-09-21 不受影响：甲比 wal_full 每次 fsync 多写 40.6%–79.9%，是三方 `m2-s1-r1` 判 H1（轴一当年的写放大前提不成立）的依据（`research/prompts/m2-s1-r1-main-verification.md`）；判决把打中挂起，正文不动。第二次跑第一段另核：不受影响，第 6、7 行是它的候选的代价，用户定之前条款不改；A3 跑前就知道触发 F1（字面没列四样固定点与系统配置槽）。第三次跑（2026-09-20）另核：不受影响，第三次跑只加第 8 行（岔路单第 8 行）主表与第 5 行 rand 半，不重算这一分项相关的第 2/4/6/7 行部分。第四次跑第一段（2026-09-21）另核：不受影响，这一段只把第 7 行的 k 轴扩到 1024、答岔路单第 7 行「翻面点在不在 k > 16」，不重算甲对 wal_full 的写放大百分比 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/16-journal的角色WALvs意图日志.md:19	写放大 = 设备写块数 / 用户写次数；E16（journal 的角色：WAL vs 意图日志）取 checkpoint 间隔 1000。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/16-journal的角色WALvs意图日志.md:48	（甲=`intent` 与乙=`wal_leaf` 的写放大比，checkpoint 间隔 1000。）
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/16-journal的角色WALvs意图日志.md:109	1. **不 fsync 时三条臂写放大逐格完全相等**（阳性对照 1）。⇒ **WAL 的边际收益恰为 0**——
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/16-journal的角色WALvs意图日志.md:111	2. **`wal_leaf` 是唯一买到实质写放大收益的形态**：每次 fsync 的块数降到 1/3.5（rand 7→2）、
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/16-journal的角色WALvs意图日志.md:112	1/3.3（metaheavy 10→3），写放大降 **35–57%**。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/16-journal的角色WALvs意图日志.md:343	| D25（目标负载优先级） 已定项 1 | 支撑 | 2026-09-20 不受影响：四条负载在同一套模型里逐格验过、零拟合，`seq` 那一档的叶数、脊柱条数与写放大都是量出来的；同日全仓改名「超级块」→「系统配置」只动措辞，结论、数与产物不变 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/23-journal几何.md:55	记录占几块决定环要多大（已定项 2），环太小则把 `tail_sb` 的写放大 250 倍（已定项 3）。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:1	## E30 交叉点的写放大那一半 —— 已跑（2026-08-29）
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:4	⚠️ **E4（范围重建 vs 逐项修改的交叉点） 要量的耗时那一半仍然欠着**（要 QEMU 与两条实现），E30（交叉点的写放大那一半）不假装覆盖了它。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:21	⚠️ **不能拿E30（交叉点的写放大那一半）去证伪文档里那句「机械盘约 1%、SSD 约 10%」**：
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:22	那句话说的是**耗时**的交叉点，介质影响的是时间不是写放大。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:23	E30（交叉点的写放大那一半）只数节点，**对介质那一维一个字都没说**。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:24	能说的是：**在写放大口径下，交叉点的自变量是布局与节点大小，不是介质。**
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/30-交叉点的写放大那一半.md:42	| D8（核心索引结构） 已定项 5 | 支撑 | 2026-09-20 不受影响：D8（核心索引结构） 已定项 5「写放大那一半已量」那张交叉点表逐格取自 E30（交叉点的写放大那一半），「交叉点的自变量是布局与节点大小，不是介质」这句结论也由它得出；耗时那一半仍欠 E4（范围重建 vs 逐项修改的交叉点） |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:24	- **写放大**：COW 臂每次提交多写的块数 = 记账叶 + 到根的祖先路径；原地臂 = 记账块本身（+ 槽轮换）。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:25	若 COW 臂的写放大在 D25（目标负载优先级） 已定的粗粒度负载下**不超过原地臂 2 倍**，方向定案站得住。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:27	⚠️ **这一条是方向定案的真正依据，写放大只是它的价钱。**
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:29	写放大必须显著下降 —— 否则「COW 更贵」这件事根本没被模型量到，整轮作废。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:30	- **失败条款**：若 COW 臂的写放大超过原地臂 2 倍**且**恢复代价没有数量级差，
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:37	**两条判据都满足，但决定性的那条不是写放大。**
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:88	#### 写放大：COW 贵 25–37.5%，条件是 D25（目标负载优先级） 的粗粒度
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:131	| D22（单元原子性怎么合成） 已定项 22 | 不影响 | 2026-09-19 不受影响：写放大这根轴上原地赢，E38（记账结构 COW 还是原地） 没碰根环回退候选那条理由 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/38-记账结构COW还是原地.md:134	| D25（目标负载优先级） | 不影响 | 2026-09-19 不受影响：写放大那个倍数买自它的粗粒度，D25（目标负载优先级） 一改要重跑 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/54-记账的代要保留几代.md:20	| 3 | 每个 checkpoint 的记账写放大（甲只写，丙写 + 删）|
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/56-消息缓冲的收益vsε.md:119	4. **写放大按节点 I/O 次数与字节数计，不含 CPU。** E20（指针变宽的 CPU 缓存代价） 量的是另一种资源。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/56-消息缓冲的收益vsε.md:159	不是稳态写放大，账还没到期。容量由几何直接算得：`Σ各层节点数 × B`。本工程取 **≤25% 可用**。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/65-校验和粒度的写侧代价.md:11	| `rmw` | 读回旧单元（整 G）+ 验 MAC → 改 4 KiB → 重算 MAC → 整单元写到新位置 | 读放大与写放大同时随 G 涨 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/65-校验和粒度的写侧代价.md:12	| `full` | 整单元是新的（追加 / 新建），**不读** | 只有写放大 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/65-校验和粒度的写侧代价.md:51	**字节写放大恒为 8 倍**（绝对值断言钉死），而**时间只涨 8–26%**。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/65-校验和粒度的写侧代价.md:52	⇒ **引用写放大时必须写明是哪个口径。** 字节口径关系到设备寿命与后台整理量，
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/68-内联阈值取多少.md:9	⚠️ 不拿写放大去减读次数——那是两个量纲，本仓 2026-08-31 刚在 D2（RAID 条带策略） 的宽度上界上栽过一次。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/73-节点key区间的扇出代价.md:4	「扇出下降多少、写放大动没动，一次都没量过；D8（核心索引结构） 已定项 2 的 16 KiB 是在**没有**这两个字段的前提下选的」。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/73-节点key区间的扇出代价.md:68	#### 写放大：没动
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/73-节点key区间的扇出代价.md:87	⇒ **实测的结论是省下来的那部分远不是瓶颈**：0 到 1 格扇出、树高不变、写放大不变，
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/80-条带的部分释放.md:30	| 臂（释放成员的空间怎么处置） | 单盘失效丢活单元（均值） | 最坏盘 | 钉住占活数据 | 额外写放大 | 修复次数 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/80-条带的部分释放.md:65	都是选定的场景点。**丢失与写放大数字是本模型负载下的量级指示，不是预测。**
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/experiments/83-墓碑的粒度.md:32	1. **独占单元是不可用的形态**：最直觉的实现写法（一条墓碑一个单元）把批量删除的写放大
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/milestone/02-second-txn.md:42	**重开计划（2026-09-17 用户指示，转述）**：里程碑二的问题还没解决，先不管里程碑三，重开计划、往里程碑二里加内容。另一件是写放大：发布 B 的 7 个元数据单元两盘合计 262 144 字节，是六家里最重的 Btrfs raid1 整次写（201 195 字节）的 1.30 倍（[perf-by-milestone.md](../../../research/perf-by-milestone.md)「差距从哪来（发布 B 写的字节，算术）」）；用户担心树长高、文件变多之后「可能会呈指数级恶化」，而那一节逐字写着「树长高、文件变多之后每次写多少，这一轮量不到」。于是加两项增补，不接主线的步号（用户当日定）：增补 1 按现在的数据重新验证压着每次持久化写量的那几条已定条款，改不改设计带代价数走三方、交用户定；增补 2 把打回的四处与各步现状里还开着的项逐项收口，清单在增补 2 的现状里。**顺序（预想，交用户）**：增补 2 表里打回的 ①、② 两行、树分裂那一行，以及并行线一、三，都等增补 1 定下来再开——增补 1 若改了 D23（journal 的角色与格式） 已定项
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/milestone/02-second-txn.md:373	| 35 | 写放大 | 新立 | — | 增补 1 第 1、2、3 件交回；第 4 件第一轮三方已判（`research/prompts/m2-s1-r1-main-verification.md`），E155（每次持久化的写量：三种 fsync 形态与反事实上界） 第二次跑在跑 | 增补 1 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/prior-art.md:117	即：write buffer 把写放大压下去了，但**换来一个单线程的 flush 瓶颈**。
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/prior-art.md:475	| SplinterDB（ATC 2020） | STBε-tree = Bε-tree 加 LSM 的 size-tiering，做成「树的树」：主干 trunk 树的每个节点指向一组 B-tree 分支，每个分支带一个 quotient filter。相对 RocksDB：插入快 6–10×、点查快 2–2.6×、写放大降 2× | 论文摘要数字，面向 NVMe SSD |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/prior-art.md:476	| FAST 2022「Closing the B+-tree vs. LSM-tree Write Amplification Gap」 | 在带内建透明压缩的硬件上，Bε-tree 写放大 28（8KB 页）/ 36（16KB 页）；同条件 RocksDB 38、WiredTiger 268（8KB 页）/ 530（16KB 页） | 500GB 数据集、32B 记录、4 客户端线程 |
F3	增补 1 第 4 件（写放大）只判了第一轮三方（m2-s1-r1），三条岔路未定，E155 在跑第二次	增补 1 第 4 件两轮三方均已判完（m2-s1-r1、m2-s1-r2），结论三条岔路收成「甲（不改）」、决策正文不动，其中第一轮打中的一处被翻掉（施加单位那一格自己改不掉只对 W2 成立），三格已交用户定，E155 跑到第四次跑第一段	.claude/kb/prior-art.md:477	| WiscKey 式 key-value 分离 | 大 value 移出索引、只在索引里留指针，compaction 只搬 key 与元数据，写放大最多降两个数量级。工业界已落地为 RocksDB BlobDB、Titan、TerarkDB | 论文 + 工业实现 |
