组	旧事实	新事实	载体	原文
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:137	⇒ **号跳过断点、位置回退到断点，两者独立推进**，残留与「该位置期望的下一个号」对不上。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:138	⇒ **E32（上一条时间线的残留）测到的「必然重放」是这一支槽位映射下的必然，不是三条已定项的必然。**
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:143	且 tail 只在 checkpoint 持久之后前移、而残留按定义**从未被应用**
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:144	⇒ `tail ≤ min(残留 jsn)` 恒成立。把 tail 推到 `hole + 新写条数` 重算，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:145	被重放的残留条数与固定 tail 那一栏**逐格相同**。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:146	- **`back_chain` 的 hash 用的是 FNV，不是密码学 hash**——E32（上一条时间线的残留）只要「不同输入给不同输出」，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:149	⚠️ **E32（上一条时间线的残留）自己踩过两次「检查是死代码」**，两次都由变异测试抓出，都已修：
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:164	| D23（journal 的角色与格式） 已定项 8 | 支撑 | 2026-09-19 不受影响：只靠断号即止，残留会被下一次恢复接上去重放，两条自然实现方向相反地错——反向链补的就是这一格 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/32-断号即止会不会重放上一条时间线.md:165	| D23（journal 的角色与格式） 已定项 22 | 备料 | 2026-09-19 不受影响：前缀判定单独挡不住残留；E32（上一条时间线的残留） 只测了 `jsn mod 槽数` 一种槽位映射 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/33-两条钉块规则扣的不是同一批.md:6	⚠️ **来历同 E31（AAD 缺快照维） 与 E32（上一条时间线的残留）**：2026-08-29 对抗验证那一轮，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/33-两条钉块规则扣的不是同一批.md:10	只保留自己核实过的前提。**处置与 E31（AAD 缺快照维）、E32（上一条时间线的残留） 相同：
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:3	**它问的是**：把 journal 的槽位与序号解耦，是不是真能免疫「上一条时间线的残留被重放」。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:5	### 它接的是 E32（上一条时间线的残留） 欠的那一维
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:7	E32（上一条时间线的残留） 的失败条款要求「两种槽位映射 × 两种续写策略」四个组合，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:14	expected 就接受。新时间线从断点位置接着写 ⇒ 它后面那个位置**仍然**是残留序列的下一条。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:19	后续残留就整体错位。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:35	`by_jsn` + `at_prefix` + 等长这一格**必须**复现 E32（上一条时间线的残留） 测出的那条式子
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:36	`max(0, 残留 − (新写 − 1))`。**两个独立写的模型必须给同一个答案**，对不上说明E36（槽位映射那一维）跑偏了。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:42	| 槽位映射 | 新记录长度 | 残留 3 / 新写 1 | 残留 3 / 新写 3 | 残留 7 / 新写 1 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:50	1. **阳性对照通过**：`by_jsn` 那一栏逐格复现 E32（上一条时间线的残留） 的式子
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:55	3. **真正打散对齐的是记录长度不同**：新记录多占 1 位 ⇒ 残留整体错位 ⇒ 全部挡住。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:57	（7 条残留全回来）。⇒ **「解耦槽位」买到的是概率，不是结构性免疫。**
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:60	解耦那一支把新记录写回**断点位置**，于是它盖掉残留（盖掉 `新写 − 1` 条）；
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:61	按序号那一支把新记录写到**残留之后**，一条也盖不掉。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:64	**`skip_hole` 那一栏两种映射都有病，方向相反**：残留不重放了，但新写的记录接不上前缀、全丢。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/36-槽位映射那一维.md:72	⇒ **剩下的出路是**：反向链（花记录头字节）、恢复时物理作废残留槽（要求原地覆写，zoned 做不到）、
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/37-日志实例代号.md:11	| 恢复时物理作废残留槽 | 已测，全过，但要求原地覆写，zoned 做不到 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/37-日志实例代号.md:18	残留记录带的是旧代号 ⇒ 它的 `jsn` 与新时间线期望的下一个数不在同一高位区间
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/37-日志实例代号.md:36	`baseline` 必须复现 E32（上一条时间线的残留） 测出的式子 `max(0, 残留 − (新写 − 1))`。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/37-日志实例代号.md:41	| 臂 | 重放残留（残留 7 / 新写 1） | 丢新记录 | 判定 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/37-日志实例代号.md:70	续写策略那一维固定为「接前缀末 + 1」（E32（上一条时间线的残留） 已测过另一种）。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:1	## E39 反向链挡不挡得住残留记录 —— 已跑（2026-08-29，N=5 轮字节一致）
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:4	（前一条记录的 hash）」，**能不能真的把上一条时间线的残留记录挡在合法前缀之外**。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:6	⚠️ **方向已定不等于有效性已证。** E32（上一条时间线的残留） 实测过那个漏洞成立
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:7	（N=5 轮字节一致）：残留记录校验和完好、`jsn` 恰好等于 expected，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:9	**E39（反向链挡不挡得住残留记录）测的是补丁，不是漏洞。**
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:13	- **测什么**：在 E32（上一条时间线的残留） 那套模型上加一条反向链字段，重跑同样的
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:21	- **阳性对照**：把反向链字段整个关掉，误接受次数必须回到 E32（上一条时间线的残留） 那个非零值——
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:22	否则「0」分不清是反向链有效还是模型根本没造出残留。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:25	- ⚠️ **必须带绝对值断言**：造出来的残留记录条数要由构造直接算出，
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:26	不许从被测代码读回来——否则「误接受 0」可能只是因为一条残留都没造出来。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:30	⚠️ **必须覆盖 E32（上一条时间线的残留） 没覆盖的那两个组合**：
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:31	那一轮四个组合只覆盖了 2 / 4，E39（反向链挡不挡得住残留记录）要把四个都跑到，否则补丁的射程与漏洞的射程对不上。
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:35	#### 功能：开链的 16 个格子残留全 0，且不误杀
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:43	| **阳性对照** | 关链且从前缀末续写的 8 个格子全部 `replayed_stale = 6` —— 残留确实造出来了 |
F4	research/scripts/test-environment-check.py 的 clean 汇总行只报「判红 N 类」与做了几步、没做成几步（C396（环境检查脚本没接进里程碑出口与收尾）），预演「没动任何东西」那一行不报不碰了几项、也不点名哪几项只是太新。	run_clean 汇总行（预演「没动任何东西」与清完「clean 汇总」两处）都会多报一句「不碰 N 项，其中 M 项只是太新（不到若干分钟没改）」，太新的那几项逐个点名文件名；自检新增两条断言钉住这两句都出现且点名到具体文件。	.claude/kb/experiments/39-反向链挡不挡得住残留记录.md:48	（每轮换一个种子，判「残留有没有骗过反向链」）：
